"","time","long","lat","fh","sst"
"1203","2017-10-15",-121,33,1.79930555555556,25.7324995994568
"1204","2017-10-15",-120,33,21.8401388888889,25.4024996757507
"1205","2017-10-15",-119,33,39.0773611111111,25.0599999427795
"1206","2017-10-15",-118,33,25.2795833333333,24.6775002479553
"1207","2017-10-15",-122,34,11.7363888888889,25.460000038147
"1208","2017-10-15",-121,34,2.1625,25.0900001525879
"1209","2017-10-15",-120,34,13.5877777777778,24.7674999237061
"1210","2017-10-15",-119,34,1.69986111111111,24.4324998855591
"1211","2017-10-15",-122,35,111.271111111111,24.8100004196167
"1212","2017-10-15",-123,36,10.4583333333333,24.4250001907349
"1213","2017-10-15",-122,36,3.62777777777778,24.1600003242493
"1214","2017-10-15",-125,37,2.18541666666667,22.6500000953674
"1215","2017-10-15",-124,37,79.1284722222222,23.4700002670288
"1216","2017-10-15",-123,37,101.498055555556,23.7450003623962
"1217","2017-10-15",-125,38,1.71111111111111,21.6924996376038
"1218","2017-10-15",-124,38,32.3202777777778,22.602499961853
